gene_id	f2	f3	f6	f8	f10	f11
WBGene00000517	1624.00	868.00	469.00	1657.00	1347.00	1181.00
WBGene00000518	462.00	238.00	67.00	372.00	227.00	133.00
WBGene00000519	1245.00	733.00	292.00	1224.00	844.00	657.00
WBGene00000520	574.00	354.00	297.00	828.00	437.00	552.00
WBGene00000521	32.00	13.00	6.00	33.00	8.00	0.00
WBGene00000522	1967.00	749.00	2348.00	629.00	1507.00	1728.00
WBGene00000523	185.00	62.00	72.00	158.00	68.00	66.00
WBGene00000524	369.00	179.00	265.00	280.00	111.00	157.00
WBGene00000525	4.00	3.00	0.00	6.00	1.00	0.00
WBGene00000526	219.86	113.51	44.02	240.81	139.77	89.14
WBGene00000527	2366.88	1096.72	393.90	1958.57	1282.39	1161.85
WBGene00000528	2434.00	1334.00	381.00	2068.00	1306.00	926.00
WBGene00000529	536.00	285.00	81.00	464.00	234.00	192.00
WBGene00000530	1267.00	655.00	448.00	1008.00	631.00	553.00
WBGene00000531	96.00	52.00	62.00	115.00	53.00	39.00
WBGene00000532	1857.00	895.00	343.00	1746.00	1138.00	952.00
WBGene00000533	1438.00	891.00	334.00	1558.00	1023.00	846.00
WBGene00000534	24792.25	14091.31	24000.94	24801.26	18449.56	18533.08
WBGene00000535	25779.00	13732.00	18327.00	15582.00	8109.00	9522.00
WBGene00000536	1735.00	992.00	668.00	2012.00	1310.00	1265.00
WBGene00000537	519.00	295.00	235.00	592.00	367.00	351.00
WBGene00000539	57.00	28.00	35.00	56.00	103.00	96.00
WBGene00000540	980.00	463.00	533.00	968.00	485.00	540.00
WBGene00000541	37.16	28.00	29.28	80.00	49.70	63.00
WBGene00000542	10573.00	6714.00	4203.00	11653.00	6495.00	6132.00
WBGene00000543	417.00	256.00	167.00	553.00	381.00	351.00
WBGene00000544	214.00	119.00	122.00	288.00	160.00	151.00
WBGene00000545	4226.00	2362.00	1684.00	3955.00	2005.00	1878.00
WBGene00000546	460.25	281.81	318.23	675.83	319.57	357.81
WBGene00000547	5291.75	4011.19	4400.77	5862.17	4386.43	4224.19
WBGene00000548	1373.00	753.00	454.00	1268.00	740.00	731.00
WBGene00000549	3730.00	2141.00	2115.00	3408.00	2202.00	2555.00
WBGene00000550	1762.00	1054.00	305.00	3162.00	2493.00	1761.00
WBGene00000551	1316.00	618.00	1530.00	159.00	58.00	83.00
WBGene00000552	30892.00	15951.00	10426.00	25524.00	19893.00	18745.00
WBGene00000553	1056.00	562.00	366.00	773.00	330.00	329.00
WBGene00000554	6175.00	3306.00	2588.00	4629.00	2878.00	2803.00
WBGene00000555	176.00	53.00	210.00	87.00	51.00	47.00
WBGene00000556	74.00	49.00	143.00	61.00	65.00	78.00
WBGene00000557	131.00	89.00	300.00	229.00	132.00	159.00
WBGene00000558	1094.00	552.00	1713.00	798.00	757.00	737.00
WBGene00000559	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00000560	642.00	259.00	945.00	285.00	199.00	210.00
WBGene00000561	38.00	21.00	22.00	29.00	47.00	24.00
WBGene00000562	40.69	14.00	3.00	38.40	11.30	5.00
WBGene00000563	0.00	2.00	0.00	0.00	0.00	0.00
WBGene00000564	1662.00	816.00	356.00	1359.00	1003.00	903.00
WBGene00000565	3723.00	2194.00	1816.00	4060.00	2977.00	2544.00
WBGene00000566	4797.05	3089.00	2695.00	6361.00	4257.00	3420.00
WBGene00000567	4560.00	2862.00	1915.00	4416.00	4030.00	3077.00
WBGene00000583	58.00	34.00	17.00	48.00	28.00	35.00
WBGene00000584	253.00	101.00	78.00	191.00	132.00	119.00
WBGene00000585	894.00	515.00	213.00	1098.00	754.00	655.00
WBGene00000591	749.00	305.00	135.00	633.00	491.00	319.00
WBGene00000592	903.00	588.00	483.00	799.00	619.00	484.00
WBGene00000593	1065.00	1217.00	2224.00	545.00	937.00	582.00
WBGene00000594	8061.48	5095.21	10981.61	8508.11	9759.69	7707.87
WBGene00000596	376.88	291.89	865.46	407.26	1983.98	1873.44
WBGene00000597	10969.00	7075.00	6242.00	26770.00	24122.00	21578.00
WBGene00000598	0.00	2.00	1.00	1.00	0.00	1.00
WBGene00000599	5695.21	3568.91	7509.29	4683.04	4384.49	3669.57
WBGene00000601	4307.71	2611.59	7000.63	3840.18	13062.85	12138.26
WBGene00000602	940.34	734.42	1513.36	1021.69	3771.06	3839.43
WBGene00000603	2937.00	2006.00	3827.00	2344.00	4219.00	3911.00
WBGene00000606	797.56	500.74	841.79	383.88	1261.15	906.94
WBGene00000608	22376.00	13902.00	28023.01	73798.82	52362.00	50177.91
WBGene00000609	35511.00	24070.00	48711.00	99273.00	82692.00	86675.00
WBGene00000610	225.00	188.00	371.00	161.00	186.00	135.00
WBGene00000611	1172.00	704.00	1613.00	1604.00	1075.00	922.00
WBGene00000612	110.00	130.00	225.00	52.00	67.00	56.00
WBGene00000613	1137.00	1206.00	1574.00	340.00	1680.00	1498.00
WBGene00000614	768.64	999.00	1575.00	320.00	431.00	301.00
WBGene00000615	1642.00	1077.00	2138.00	974.00	2646.00	2656.00
WBGene00000616	1454.00	914.00	2617.43	1170.00	4093.02	4316.00
WBGene00000617	1015.00	1355.00	2687.00	628.00	1085.00	667.00
WBGene00000618	200.00	163.00	165.00	108.00	141.00	114.00
WBGene00000620	934.00	899.95	1418.72	348.99	1455.14	1171.05
WBGene00000621	53.75	52.81	107.71	20.70	23.42	18.48
WBGene00000622	161.00	167.00	296.00	106.00	227.00	206.00
WBGene00000623	109.00	95.00	119.00	67.00	139.00	96.00
WBGene00000624	16.00	15.00	15.00	16.00	12.00	9.00
WBGene00000625	1375.00	1075.00	2621.00	1259.00	2216.00	1710.00
WBGene00000626	1203.00	796.00	1082.00	609.00	2144.00	1618.00
WBGene00000627	1442.00	1161.00	2706.00	415.00	248.00	268.00
WBGene00000628	176.00	306.00	535.00	148.00	87.00	54.00
WBGene00000629	0.00	2.00	4.00	1.00	1.00	1.00
WBGene00000630	208.00	103.00	139.00	238.00	98.00	126.00
WBGene00000631	83.00	47.00	69.00	139.00	63.00	59.00
WBGene00000632	1.00	0.00	3.00	2.00	1.00	4.00
WBGene00000633	26.00	13.00	22.00	42.00	3.00	3.00
WBGene00000634	216.00	189.00	314.00	270.00	371.00	361.00
WBGene00000636	878.00	791.00	1066.00	747.00	3135.00	2556.00
WBGene00000637	72.00	43.00	80.00	84.00	81.00	98.00
WBGene00000638	1330.12	819.11	1836.54	1345.74	3853.02	3546.56
WBGene00000639	1270.00	846.00	1931.00	857.00	2319.00	2002.00
WBGene00000640	45.00	25.00	31.00	48.00	12.65	27.12
WBGene00000641	2107.39	1470.23	3247.00	2719.00	4224.00	3429.00
WBGene00000642	0.61	1.77	0.00	0.00	0.00	0.00
WBGene00000644	111.00	75.00	175.00	120.00	102.00	53.00
WBGene00000645	64.00	43.00	91.00	90.00	89.00	52.00
WBGene00000646	0.00	0.00	0.00	0.00	5.14	1.04
WBGene00000647	3361.00	2900.00	5378.80	2840.00	7952.00	6129.79
WBGene00000648	80.00	74.00	127.00	55.00	89.00	41.00
WBGene00000649	3089.44	2144.26	2903.21	1813.12	5322.85	4464.06
WBGene00000650	1573.00	1116.00	1030.00	2429.00	220.00	121.00
WBGene00000651	24.00	17.00	15.00	41.00	20.00	13.00
WBGene00000652	546.00	292.00	325.00	657.00	367.00	321.00
WBGene00000653	3312.00	2297.00	5408.00	3253.00	8225.00	7078.00
WBGene00000654	3.00	5.00	3.00	0.00	0.00	1.00
WBGene00000655	107.00	98.00	99.00	101.00	246.00	185.00
WBGene00000656	4264.00	2901.00	4793.57	15388.00	25126.99	28428.00
WBGene00000657	2546.00	1572.00	2722.00	3060.00	14846.00	14508.00
WBGene00000658	34.79	27.86	58.37	51.40	39.35	52.63
WBGene00000659	505.00	457.00	442.00	184.00	716.00	672.00
WBGene00000660	391.00	530.00	1157.00	305.00	246.00	168.00
WBGene00000661	21.00	18.00	20.00	23.00	28.00	16.00
WBGene00000662	9.00	10.00	13.00	19.00	6.00	3.00
WBGene00000663	142.00	112.00	180.00	387.00	1087.00	877.00
WBGene00000664	448.00	299.00	690.00	595.00	594.00	557.00
WBGene00000665	226.16	151.16	225.55	158.08	236.15	184.34
WBGene00000666	604.00	400.00	858.00	633.00	1665.00	1359.00
WBGene00000667	3462.12	2265.53	5424.68	4265.49	15781.65	14898.24
WBGene00000668	2862.02	2071.81	4310.67	9604.25	30944.37	27155.74
WBGene00000669	5868.49	3759.89	7604.84	14259.80	20044.96	19457.32
WBGene00000670	3050.00	1895.00	3808.00	6034.00	2771.00	2457.00
WBGene00000671	797.00	593.00	1105.00	1388.00	1660.00	1457.00
WBGene00000672	3229.00	2320.00	5214.00	2710.00	5499.00	5165.00
WBGene00000673	19638.00	13408.00	30741.00	44769.00	41281.00	38424.00
WBGene00000674	566.00	320.00	285.00	814.00	547.00	348.00
WBGene00000675	2530.00	1490.00	2936.00	5693.00	4751.00	4437.00
WBGene00000676	506.92	604.92	795.84	204.44	574.71	408.00
WBGene00000677	18056.00	10856.00	26162.00	37694.00	25484.00	25435.00
WBGene00000678	1531.00	1133.00	2408.00	1416.00	2857.00	2476.00
WBGene00000679	40.00	51.00	55.00	63.00	9.00	11.00
WBGene00000680	53400.00	33672.00	87485.00	105898.00	94463.00	80874.00
WBGene00000681	5954.03	4321.00	9991.00	6295.00	8003.00	6186.00
WBGene00000682	182.00	178.00	311.00	105.00	65.00	44.00
WBGene00000683	1961.00	1434.00	2627.00	1756.00	2145.00	1953.00
WBGene00000684	151.00	106.00	246.00	135.00	344.00	313.00
WBGene00000685	658.41	507.00	902.85	619.36	847.00	698.53
WBGene00000687	762.00	510.00	380.00	463.00	642.00	580.00
WBGene00000688	79.00	67.00	112.00	31.00	101.00	86.00
WBGene00000689	225.00	140.00	184.00	236.00	268.00	183.00
WBGene00000690	165.00	85.00	131.00	98.00	82.00	70.00
WBGene00000691	5140.91	3971.79	7763.31	5526.81	6172.18	4906.73
WBGene00000692	3041.00	1793.00	4219.00	4257.00	3959.00	3898.00
WBGene00000693	20798.39	12025.36	12894.09	44204.64	50466.64	44889.91
WBGene00000694	512.00	447.00	828.00	540.00	2390.00	1933.00
WBGene00000695	319.00	182.00	250.00	501.00	275.00	176.00
WBGene00000696	34989.00	21554.00	48602.00	86891.00	93846.00	91855.00
WBGene00000697	119.00	93.87	109.52	26.00	189.05	182.53
WBGene00000698	36939.61	23048.99	30285.91	83021.36	86682.43	84275.09
WBGene00000699	4207.69	3087.31	7144.10	4240.14	10334.27	8032.40
WBGene00000700	34.50	16.00	50.00	40.50	139.00	105.00
WBGene00000701	34.50	16.00	50.00	40.50	139.00	105.00
WBGene00000702	100.82	36.66	30.93	30.00	59.00	84.00
WBGene00000703	3389.00	2064.00	5016.00	4423.00	17267.00	18004.00
WBGene00000704	1160.00	780.00	1566.00	995.00	2654.00	2446.00
WBGene00000705	191.00	120.00	344.00	316.00	113.00	95.00
WBGene00000706	12.00	13.00	19.28	14.00	18.14	20.00
WBGene00000707	600.95	371.43	691.86	661.44	3215.68	2823.76
WBGene00000708	691.00	374.00	479.00	2188.00	1221.00	1282.00
WBGene00000709	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00000710	7.00	1.00	9.00	16.00	8.00	10.00
WBGene00000711	2708.00	2049.00	4333.00	1841.00	5369.00	4309.00
WBGene00000712	6000.00	3887.00	7795.00	8865.00	27776.00	28741.00
WBGene00000713	47102.00	30106.00	82477.00	112412.00	99193.00	100128.00
WBGene00000714	86.00	50.00	95.00	109.00	226.00	226.00
WBGene00000715	1839.72	1166.60	2743.10	3907.71	3793.38	4134.32
WBGene00000716	5230.28	3349.40	8172.90	10613.29	14245.62	16000.68
WBGene00000717	4271.98	3052.63	6170.57	4782.72	5939.32	4853.37
WBGene00000718	229.76	111.46	235.15	306.30	775.18	596.49
WBGene00000719	513.22	343.49	1142.78	509.61	2277.52	2286.29
WBGene00000720	1432.69	1004.46	2285.22	1413.23	3159.47	2691.67
WBGene00000721	1.00	2.00	0.00	0.00	2.00	1.00
WBGene00000722	139.00	102.00	166.00	155.00	320.00	355.00
WBGene00000723	315.00	164.00	216.00	328.00	303.00	331.00
WBGene00000724	91.69	63.73	130.82	75.00	63.00	61.50
WBGene00000725	114.00	95.00	59.00	84.00	261.00	208.00
WBGene00000726	924.00	566.00	561.00	1712.00	946.00	738.00
WBGene00000727	298.92	246.13	428.68	188.55	502.75	475.79
WBGene00000728	1590.41	780.23	1713.12	2089.03	2071.55	2081.06
WBGene00000729	49.00	31.00	75.00	80.00	159.00	165.00
WBGene00000730	246.02	148.67	286.13	175.38	636.90	509.10
WBGene00000731	847.00	738.00	816.00	255.00	1131.00	926.00
WBGene00000732	1069.27	694.81	1847.10	1636.06	7650.59	6619.54
WBGene00000733	11559.68	7832.17	10972.91	30390.07	47306.49	43743.78
WBGene00000734	1142.15	733.28	1274.30	1000.32	4069.76	3376.91
WBGene00000735	537.85	323.72	559.70	518.68	2237.24	1804.09
WBGene00000736	14.00	3.00	8.00	3.00	19.00	7.00
WBGene00000737	72.00	73.00	97.75	25.00	70.00	58.00
WBGene00000738	2717.00	1539.00	2857.00	4073.00	326.00	218.00
WBGene00000739	7596.06	5131.70	10722.53	8960.82	7813.44	6898.90
WBGene00000740	5296.76	3638.22	6713.45	5634.80	6096.57	4564.39
WBGene00000741	1225.78	773.64	1578.10	1347.55	2472.90	1966.37
WBGene00000742	352.92	214.61	566.03	277.91	374.12	260.36
WBGene00000743	53.45	66.00	95.67	138.56	109.37	100.04
WBGene00000744	2.00	0.00	1.84	0.00	0.00	0.00
WBGene00000745	202.00	138.00	307.00	288.00	117.00	67.00
WBGene00000746	264.00	202.00	250.00	184.00	337.00	325.00
WBGene00000747	196.00	140.00	261.00	181.00	131.00	131.00
WBGene00000748	1286.00	867.00	1872.00	791.00	2778.00	2321.00
WBGene00000749	666.00	404.00	1024.00	459.93	428.00	479.57
WBGene00000750	41.00	28.00	7.00	66.00	31.00	28.00
WBGene00000751	44633.90	26599.33	52342.28	102008.32	62696.16	67094.69
WBGene00000752	6869.10	3867.67	8468.72	16921.68	17127.84	15861.31
WBGene00000753	303.04	209.83	505.22	403.36	712.59	559.94
WBGene00000754	41530.00	24615.00	45882.00	98722.00	93064.00	89870.00
WBGene00000755	92.00	85.00	61.00	92.00	92.00	105.00
WBGene00000756	247.00	288.00	497.00	479.00	98.00	75.00
WBGene00000757	19283.00	12873.00	31432.00	49822.00	56542.00	55545.00
WBGene00000758	88.25	97.19	180.29	28.30	32.58	20.52
WBGene00000759	192.00	134.00	231.00	260.00	259.00	267.00
WBGene00000760	18.00	13.00	31.00	33.00	28.00	20.00
WBGene00000761	1113.00	713.00	478.00	1426.00	1108.00	962.00
WBGene00000762	1859.00	1143.00	1003.00	2236.00	1186.00	1293.00
WBGene00000763	1920.00	1169.00	2140.00	2108.00	1701.00	1729.00
WBGene00000764	787.00	532.00	302.00	1014.00	733.00	593.00
WBGene00000765	1379.00	797.00	491.00	1621.00	1120.00	1082.00
WBGene00000766	1119.00	686.00	473.00	1236.00	914.00	721.00
WBGene00000767	688.00	424.00	307.00	823.00	659.00	565.00
WBGene00000768	1800.00	944.00	1137.00	1916.00	1099.00	1061.00
WBGene00000770	656.00	361.00	78.00	408.00	329.00	381.00
WBGene00000771	1052.00	561.00	772.00	978.00	257.00	384.00
WBGene00000772	2357.00	1079.00	672.00	2108.00	1569.00	1570.00
WBGene00000773	2082.00	1205.00	640.00	2083.00	1667.00	1483.00
WBGene00000774	3344.00	1754.00	1517.00	3014.00	2869.00	2308.00
WBGene00000775	257.00	140.00	117.00	368.00	221.00	239.00
WBGene00000776	174449.00	90628.00	166892.00	125382.00	107851.00	118218.00
WBGene00000777	12155.00	6388.00	9258.00	11518.00	12306.00	12417.00
WBGene00000778	381.00	202.00	296.00	509.00	345.00	328.00
WBGene00000779	64544.00	33729.00	68949.00	98325.00	56359.00	58787.00
WBGene00000780	7850.00	4388.00	7501.00	6496.00	6568.00	7328.00
WBGene00000781	93831.00	50405.00	94198.00	48142.00	210251.00	230693.00
WBGene00000782	10313.00	5092.00	6968.00	2147.00	5679.00	6550.00
WBGene00000783	2751.00	1361.00	620.00	766.00	3356.00	2966.00
WBGene00000784	75364.00	38473.00	69900.00	24869.00	92690.00	97569.00
WBGene00000785	4208.00	2708.00	6342.00	2037.00	8160.00	9034.00
WBGene00000786	118196.00	55855.00	91017.00	72516.00	67300.00	76017.00
WBGene00000787	1983.00	1118.00	1219.00	1901.00	1501.00	1673.00
WBGene00000788	21584.00	11996.00	19047.00	17304.00	14018.00	13361.00
WBGene00000789	10504.00	7134.00	2364.00	11057.00	6461.00	4329.00
WBGene00000792	351.00	194.00	125.00	389.00	256.00	226.00
WBGene00000793	2329.00	1298.00	581.00	2312.00	1118.00	969.00
WBGene00000794	4173.00	2540.00	1291.00	3923.00	3782.00	3327.00
WBGene00000795	917.52	513.65	363.38	955.91	520.69	567.21
WBGene00000796	1013.00	579.00	635.00	1431.00	685.00	690.00
WBGene00000797	406.00	198.00	232.00	361.00	407.00	405.00
WBGene00000798	1327.00	866.00	1242.00	1626.00	1128.00	1054.00
WBGene00000799	254.00	127.00	42.00	163.00	299.00	338.00
WBGene00000800	9159.04	4906.50	3009.80	8127.65	6160.15	5652.70
WBGene00000801	106.63	81.20	84.73	100.31	79.61	95.94
WBGene00000802	105769.74	57054.64	87191.43	60545.00	57810.14	63685.62
WBGene00000803	367.00	183.00	83.00	245.00	179.00	199.00
WBGene00000804	6598.00	4430.00	9548.00	9616.00	9359.00	7998.00
WBGene00000812	1265.00	753.00	199.00	1257.00	866.00	678.00
WBGene00000813	3781.00	1892.00	3088.00	4432.00	3094.00	3244.00
WBGene00000814	1877.00	1340.00	908.00	2569.00	1667.00	1595.00
WBGene00000815	2031.00	1248.00	550.00	2137.00	1325.00	1240.00
WBGene00000816	1666.00	991.00	282.00	1859.00	1140.00	941.00
WBGene00000817	3901.00	2048.00	3087.00	3713.00	2992.00	3172.00
WBGene00000818	2750.00	1578.00	1257.00	3165.00	2529.00	1819.00
WBGene00000819	6.00	1.00	2.00	1.00	1.00	2.00
WBGene00000820	84.00	33.00	16.00	42.34	17.00	38.00
WBGene00000821	0.00	1.00	0.00	5.66	1.00	0.00
WBGene00000822	17562.00	9497.00	11109.00	22343.00	9399.00	9850.00
WBGene00000829	11309.00	6310.00	3501.00	8666.00	7951.00	6985.00
WBGene00000830	22221.02	12615.05	16561.62	16498.73	16103.05	17603.30
WBGene00000831	19972.21	9811.57	6950.56	13491.22	14025.15	14583.44
WBGene00000832	2281.00	1421.00	1556.00	2437.00	1351.00	1232.00
WBGene00000833	80066.00	45902.00	50371.00	79238.00	58399.00	59901.00
WBGene00000834	1381.00	925.00	622.00	1394.00	1201.00	983.00
WBGene00000835	1702.00	848.00	525.00	1791.00	1032.00	1165.00
WBGene00000836	3288.00	1870.00	991.00	3173.00	2084.00	1785.00
WBGene00000837	8922.00	4364.00	2327.00	6569.00	4601.00	4539.00
WBGene00000838	8092.00	4349.00	2107.00	6796.00	4982.00	4332.00
WBGene00000839	967.00	658.00	395.00	1298.00	829.00	672.00
WBGene00000840	776.00	526.00	514.00	912.00	673.00	511.00
WBGene00000841	43.00	21.00	9.00	55.00	37.00	26.00
WBGene00000843	5850.00	3171.00	4403.00	5647.00	4803.00	4698.00
WBGene00000845	237.00	106.00	65.00	194.00	81.00	125.00
WBGene00000846	1457.00	883.00	695.00	1512.00	1369.00	1068.00
WBGene00000851	286.05	330.14	229.05	97.86	321.54	224.75
WBGene00000853	177.00	95.00	141.00	251.00	100.00	92.00
WBGene00000854	390.00	295.00	125.00	569.00	307.00	327.00
WBGene00000857	826.00	506.00	518.00	825.00	473.00	383.00
WBGene00000858	159.00	117.00	40.00	232.00	162.00	53.00
WBGene00000859	48.00	27.00	65.00	26.00	7.00	5.00
WBGene00000860	25.00	15.00	29.00	10.00	0.00	7.00
WBGene00000861	1.00	2.00	1.00	0.00	0.00	0.00
WBGene00000862	139.84	51.41	50.10	61.89	12.00	39.96
WBGene00000863	1081.66	605.62	288.50	907.53	1032.70	776.45
WBGene00000864	12.40	16.18	13.74	20.89	6.99	8.17
WBGene00000865	7934.00	4287.00	2955.00	8479.00	6549.00	6358.00
WBGene00000866	3296.59	1673.91	588.83	2492.00	2049.45	2376.91
WBGene00000867	3553.41	1752.09	899.17	3301.00	2914.55	3222.09
WBGene00000868	14003.00	7441.00	6359.00	11944.00	14766.00	14934.00
WBGene00000869	26806.00	15195.00	16198.00	26959.00	21167.00	21691.00
WBGene00000870	369.00	250.00	115.00	458.00	494.00	338.00
WBGene00000871	1400.00	684.00	281.00	1383.00	816.00	715.00
WBGene00000872	2875.00	1720.00	1348.00	3500.00	1939.00	1524.00
WBGene00000874	2596.00	1502.00	552.00	2340.00	1356.00	1195.00
WBGene00000875	7712.00	4507.00	5216.00	7208.00	5759.00	4932.00
WBGene00000876	1416.00	1113.00	268.00	1823.00	1104.00	828.00
WBGene00000877	9320.00	5661.00	11078.00	11094.00	11540.00	10826.00
WBGene00000878	2102.00	1363.00	2245.00	3040.00	1788.00	1934.00
WBGene00000879	13242.52	8568.17	19326.64	16701.46	20545.73	18941.42
WBGene00000880	1122.00	696.00	386.00	1282.00	845.00	699.00
WBGene00000881	28369.00	17378.00	37974.00	26598.00	29630.00	30510.00
WBGene00000882	2163.00	1344.00	3062.00	2412.00	3392.00	2981.00
WBGene00000883	119037.48	72153.83	168080.36	132506.54	147891.27	151854.58
WBGene00000884	631.00	442.00	308.00	657.00	773.00	488.00
WBGene00000885	1153.00	754.00	282.00	1247.00	725.00	613.00
WBGene00000886	840.11	558.70	170.05	1124.26	704.62	610.16
WBGene00000887	2522.00	1497.00	2059.00	3119.00	2412.00	2374.00
WBGene00000888	2143.00	1111.00	1273.00	2589.00	2026.00	2021.00
WBGene00000889	4427.00	2777.00	3215.00	4140.00	3591.00	3564.00
WBGene00000890	1161.00	772.00	508.00	1582.00	881.00	686.00
WBGene00000891	1392.80	847.00	639.89	1610.61	991.31	1111.70
WBGene00000892	831.00	403.00	601.00	1094.00	580.00	546.00
WBGene00000893	98.00	55.00	19.00	126.00	30.00	19.00
WBGene00000894	6053.00	3107.00	1908.00	4947.00	3951.00	3745.00
WBGene00000895	98.00	59.00	6.00	77.00	51.00	58.00
WBGene00000896	5236.00	2249.00	4519.00	4938.00	3406.00	3878.00
WBGene00000897	2249.00	1126.00	526.00	1932.00	1228.00	1382.00
WBGene00000898	1867.00	1076.00	169.00	1460.00	525.00	635.00
WBGene00000899	854.00	517.00	141.00	996.00	644.00	506.00
WBGene00000900	2761.00	1326.00	568.00	2525.00	1650.00	1306.00
WBGene00000901	3878.00	2274.00	1246.00	4903.00	1943.00	1673.00
WBGene00000902	92.00	48.00	50.00	113.00	58.00	45.00
WBGene00000903	1807.00	876.00	749.00	1574.00	592.00	717.00
WBGene00000904	380.00	257.00	18.00	471.00	221.00	128.00
WBGene00000905	128.00	93.00	48.00	173.00	113.00	84.00
WBGene00000906	16.00	7.00	7.00	24.00	8.00	6.00
WBGene00000907	18.00	10.00	8.00	15.00	5.00	5.00
WBGene00000908	270.00	158.00	147.00	281.00	167.00	96.00
WBGene00000910	601.71	406.95	133.62	851.82	409.70	238.80
WBGene00000911	1715.00	969.00	746.00	1768.00	1145.00	1043.00
WBGene00000912	8051.00	4297.00	1445.00	6454.00	3972.00	3134.00
WBGene00000913	3063.00	2115.00	753.00	2337.00	3048.00	2159.00
WBGene00000914	692.00	385.00	118.00	667.00	394.00	268.00
WBGene00000915	100633.00	50144.00	87472.00	69488.00	47642.00	56403.00
WBGene00000917	1612.00	975.00	708.00	1541.00	1261.00	1037.00
WBGene00000920	798.00	461.00	542.00	739.00	262.00	309.00
WBGene00000923	2717.00	1635.00	1383.00	2943.00	2294.00	1730.00
WBGene00000928	2707.00	1809.00	2902.00	3253.00	3748.00	2994.00
WBGene00000929	5485.00	2832.00	3956.00	5997.00	3316.00	3531.00
WBGene00000930	165.00	83.00	71.00	82.00	161.00	145.00
WBGene00000931	4602.00	2779.00	1900.00	6184.00	4271.00	3331.00
WBGene00000932	11150.00	4582.00	6736.00	5321.00	723.00	1500.00
WBGene00000933	2388.00	1468.00	549.00	2662.00	1850.00	1744.00
WBGene00000934	171.00	86.00	84.00	163.00	58.00	82.00
WBGene00000935	1929.00	1148.00	306.00	2162.00	1791.00	1313.00
WBGene00000936	1291.00	633.00	454.00	1111.00	586.00	552.00
WBGene00000937	566.00	334.00	107.00	713.00	423.00	367.00
WBGene00000938	981.00	550.00	280.00	976.00	803.00	457.00
WBGene00000939	1281.00	806.00	825.00	1530.00	1109.00	1137.00
WBGene00000940	1698.00	906.00	894.00	1647.00	1124.00	1375.00
WBGene00000941	3646.00	2354.00	4849.00	5225.00	6425.00	5829.00
WBGene00000942	3207.00	1976.00	799.00	4250.00	2024.00	1852.00
WBGene00000950	100.00	57.00	41.00	114.00	44.00	58.00
WBGene00000951	195.00	97.00	101.00	236.00	75.00	91.00
WBGene00000952	48.00	40.00	22.00	62.00	27.00	35.00
WBGene00000953	19.00	13.00	0.00	18.00	8.00	3.00
WBGene00000955	196.27	80.86	111.24	215.02	78.75	85.09
